concern for them </pad> </pad>	human
class of students three hundred	human
clip out whatever </pad> </pad>	nonconc
that that they think is	animal
do for crime is to	nonconc
one that I picked is	human
store told me what to	human
<pad> <pad> She just enjoys	human
you watch that </pad> </pad>	nonconc
mean you you but go	human
<pad> But they and give	human
and um I killed that	human
lot like shrimp </pad> </pad>	concrete
'm planning dinner for people	nonconc
of getting people in jail	human
<pad> <pad> That sounds about	nonconc
<pad> <pad> That 's what	nonconc
they thought that was uh	nonconc
You know she certainly did	human
<pad> Well that sounds neat	nonconc
<pad> and I 'm Melanie	human
<pad> <pad> I mean it	human
lot of camping </pad> </pad>	nonconc
's uh it 's hard	nonconc
all the everything is baby	nonconc
you carry them with you	concrete
<pad> <pad> We just moved	human
it which I think would	human
<pad> uh it has </pad>	nonconc
if even you watched or	human
<pad> Well I have an	human
It 's Plaza uh </pad>	place
<pad> But you do n't	human
do say I sound like	human
<pad> and I 've been	human
it it it 's so	nonconc
when uh people listen to	human
one that we use uh	human
those are that 's my	nonconc
<pad> So I should n't	human
know if you or participate	human
<pad> <pad> that has got	concrete
I thought there were cases	anim-uncoded
<pad> I I just assumed	human
<pad> <pad> that 's true	nonconc
<pad> <pad> you just do	human
no- now you go to	human
<pad> <pad> there can be	anim-uncoded
<pad> So you do n't	human
one of them since we	nonconc
can make chocolate </pad> </pad>	concrete
were involved you know </pad>	human
went down I had this	human
I 've I think the	human
think that I think he	human
<pad> <pad> it was and	nonconc
here at times as just	time
But it it 's really	nonconc
I think they can test	org
<pad> well I 'm </pad>	human
<pad> <pad> I mean we	human
I think we 've really	human
We test everything after each	concrete
<pad> <pad> I looked in	human
But um you just put	human
I think they decided to	org
<pad> so I 'm not	human
<pad> <pad> I can understand	human
<pad> <pad> what else have	concrete
<pad> Well Hal what 's	human
it find it </pad> </pad>	nonconc
<pad> <pad> I 'll tell	human
<pad> Are they driven by	human
so that you know </pad>	human
h- asks you whether you	human
<pad> <pad> we 're just	human
<pad> <pad> You bet </pad>	human
and so I </pad> </pad>	human
<pad> and I must admit	human
if the someone would have	human
well uh those are okay	nonconc
know what they 're like	human
<pad> <pad> they were like	human
sixty by him </pad> </pad>	human
where does Detroit fit in	org
<pad> <pad> We do n't	human
it 's that 's just	nonconc
I bought it </pad> </pad>	concrete
Shoncar if you can believe	human
<pad> <pad> I think that	human
It seems everything I do	nonconc
grab just it you know	concrete
most of what they 're	nonconc
then take them </pad> </pad>	concrete
if it it depends on	nonconc
over right you watching everything	human
villages if you were a	human
seeing it you know I	human
ended up I think with	human
we just we hurt by	human
state where they do n't	human
lot of times you figure	time
<pad> <pad> They </pad> </pad>	org
work when I had two	human
you know you have to	human
area too which is nice	concrete
late at night scary you	time
off of it </pad> </pad>	nonconc
Oh boy that 's hard	nonconc
morning while we 're and	human
<pad> is it </pad> </pad>	nonconc
<pad> Maybe we 'll see	human
<pad> but I feel like	human
period of need bef- </pad>	nonconc
lot of time with them	time
to use it </pad> </pad>	concrete
know if I 'm going	human
<pad> <pad> I only work	human
uh something you 're contemplating	human
<pad> <pad> it was or	concrete
<pad> <pad> it got surprising	nonconc
he gave it </pad> </pad>	oanim
working at that from more	nonconc
How can you even think	human
lot of crime </pad> </pad>	nonconc
<pad> so he had to	human
you think Atlanta 's as	place
I mean You know the	human
and taking care of the	nonconc
<pad> <pad> I forget her	human
even if I had uh	human
No sometimes we ride </pad>	human
<pad> <pad> I mean they	human
<pad> <pad> We like that	human
children when they 're selling	human
<pad> <pad> they now see	human
service when I was eighteen	human
<pad> <pad> I guess find	human
n't remember what the na-	nonconc
report before we could watch	human
n't because it does happen	nonconc
<pad> <pad> you can always	human
<pad> <pad> Something is coming	nonconc
<pad> Um I think uh	human
nothing of course against uh	anim-uncoded
<pad> MUMBLEx they do n't	human
they need you </pad> </pad>	human
<pad> <pad> I think that	human
<pad> and I figure that	human
fights that they get into	human
you hear stories so many	nonconc
lot of attention uh where	nonconc
<pad> But it really makes	nonconc
the problem I have with	human
have Well you seen a	human
school because there was never	anim-uncoded
mind if you make a	human
<pad> <pad> It really is	nonconc
<pad> and you had to	human
<pad> <pad> I mean I	human
<pad> But I think </pad>	human
just do it </pad> </pad>	nonconc
never do that </pad> </pad>	nonconc
music um I do n't	human
They make you die at	human
'd say Vivaldi is probably	human
school where I got my	human
<pad> <pad> It 's just	concrete
not show affection to the	nonconc
it 's you know it	human
<pad> <pad> You know </pad>	human
some of both </pad> </pad>	nonconc
<pad> And it 's going	nonconc
play take them out on	human
would tell you </pad> </pad>	human
do with brakes </pad> </pad>	concrete
store uh you know </pad>	human
that if you could get	org
<pad> <pad> I think it	human
<pad> <pad> he had on	human
you know they 'd get	org
new that I have n't	human
lot of salt on the	concrete
sort of problem </pad> </pad>	nonconc
it 's walls </pad> </pad>	concrete
through unless you fly from	human
rather than college </pad> </pad>	nonconc
<pad> now I 'm not	human
're sure they 'll never	human
how much there is </pad>	anim-uncoded
<pad> and I had a	human
dog is Joey </pad> </pad>	animal
<pad> Well that 's an	org
<pad> <pad> I mean there	human
but Uh I also </pad>	human
<pad> Uh we definitely have	human
and if you put them	human
kind of vehicle had to	veh
Just get it out you	nonconc
're saying that beneath the	nonconc
<pad> But you know I	human
needlepoint ago years </pad> </pad>	time
<pad> <pad> I have never	human
remember if we do random	org
<pad> It it could n't	nonconc
I was I was uh	human
but keep it off of	concrete
they wheel somebody into a	human
I think that is the	nonconc
<pad> and they come go	human
rate of crime </pad> </pad>	nonconc
<pad> <pad> I guess I	human
I 'm you know I	human
that said You know hey	human
<pad> Uh he 's uh	human
<pad> Have you seen uh	human
first car we ever bought	human
saying that we entertain with	human
to have you know whatever	human
that that we believed that	human
mean from jeans one day	nonconc
<pad> <pad> I mean the	human
I see it often all	nonconc
's really they had a	human
<pad> <pad> She 's like	human
<pad> <pad> she 's had	human
<pad> <pad> you just kind	human
acting like she 's enjoying	human
in writing I could n't	human
if or you do n't	human
<pad> and we inherited this	human
<pad> Well I 'm trying	human
<pad> <pad> That was </pad>	nonconc
<pad> <pad> This is only	nonconc
because then you hurt you	human
things like that you know	nonconc
<pad> <pad> you know this	human
<pad> <pad> I take that	human
you whether you want bags	human
it well it was on	veh
never make it </pad> </pad>	nonconc
talking about ones in a	veh
n't know what he was	nonconc
<pad> <pad> You go where	human
be active everything in school	nonconc
<pad> Do you have a	human
I 'm I 'm not	human
<pad> <pad> I 'm not	human
to play golf every </pad>	nonconc
's coverage you know </pad>	human
the world that are making	org
types of changes </pad> </pad>	nonconc
<pad> And it 'd come	nonconc
<pad> <pad> there was water	anim-uncoded
seems like there 's um	anim-uncoded
<pad> <pad> That could well	nonconc
before right I went in	human
<pad> Pe- people were embarrassed	human
uh oh I </pad> </pad>	human
<pad> <pad> that 's the	nonconc
n't think I 've ever	human
successfully for months about three	time
<pad> if you live around	human
<pad> Well they do n't	org
see where I work it	human
they 're you know they	human
talk to you </pad> </pad>	human
far as that goes </pad>	nonconc
just doing it </pad> </pad>	nonconc
<pad> <pad> he does it	human
<pad> <pad> I do n't	human
that what they 're doing	human
organize the you know who	human
<pad> Do you have any	human
feel like I can let	human
<pad> <pad> It would probably	nonconc
<pad> <pad> I do n't	human
n't do that </pad> </pad>	nonconc
're under thirteen </pad> </pad>	time
the stores that are designed	concrete
<pad> <pad> It 's been	nonconc
spent on hers </pad> </pad>	mac
that uh I can highly	human
I think I could probably	human
is something I solicited </pad>	human
the figures I think that	human
<pad> <pad> That 's what	nonconc
something like that the majority	nonconc
well if you give them	human
thumbnail whatever you know leaving	human
Oklahoma there it was always	org
uh from what I understand	nonconc
<pad> <pad> I mean it	human
<pad> well I mean you	human
listening to jazz sometime although	nonconc
what do you use yours	human
<pad> Uh I do n't	human
graduate school I was going	human
she knows we 're there	human
How about yourself </pad> </pad>	human
<pad> <pad> I do n't	human
political action I guess you	human
<pad> Were they religious </pad>	human
<pad> Uh I think both	human
started out life as a	nonconc
the uh this is my	nonconc
so uh they do n't	human
<pad> and he just got	human
<pad> and I asked them	human
but I I keep lists	human
directions because we get the	human
these people money </pad> </pad>	nonconc
<pad> So I at first	human
The area I work in	human
<pad> Are you ready </pad>	human
<pad> <pad> I actually get	human
soon as we use something	human
things that you get when	human
<pad> and they had uh	org
to execute somebody th- than	human
<pad> but that 's the	nonconc
<pad> <pad> I tell you	human
I uh I could think	human
That 's all you can	nonconc
<pad> <pad> What are you	nonconc
already costs society much more	nonconc
he said I 'll sell	human
on about that </pad> </pad>	nonconc
I think you know people	human
<pad> <pad> That 's my	nonconc
reaction is I would have	human
wheel drive I probably ought	human
that when we got him	human
<pad> and they 're just	concrete
living in France at the	place
and course there 's a	anim-uncoded
n't they people go for	human
<pad> <pad> We talked about	human
I 'm I 'm up	human
<pad> and she said I	human
But uh I really have	human
two at that </pad> </pad>	nonconc
<pad> and you see your	human
's uh it 's getting	nonconc
company took it upon itself	nonconc
<pad> and I 've seen	human
in Texas we 'd be	human
you get coverage pretty incomplete	nonconc
<pad> <pad> it was n't	nonconc
everything in it </pad> </pad>	nonconc
That 's what I mean	nonconc
<pad> <pad> it 's not	nonconc
n't have cable </pad> </pad>	nonconc
uh developed feelings very strong	nonconc
've done it a couple	nonconc
<pad> <pad> I do n't	human
go to dresses </pad> </pad>	concrete
know have who knows stuff	human
a yeah it does take	concrete
donate to that </pad> </pad>	org
I like it so much	nonconc
n't mind it </pad> </pad>	concrete
<pad> I I </pad> </pad>	human
<pad> Um I work two	human
I believe it is too	nonconc
characters uh you know are	human
so sometimes we stick with	human
<pad> Yo- you warm up	human
<pad> <pad> They just do	human
<pad> <pad> we did fine	human
you know I do n't	human
There 's question absolutely no	human
experience with this because I	nonconc
<pad> Well we had new	human
I mean it 's a	nonconc
<pad> Oh that 's nice	nonconc
selling drugs you know </pad>	human
<pad> <pad> I almost never	human
to happen all we have	nonconc
<pad> <pad> It may may	nonconc
